"No.","Time","Source","Destination","Protocol","Length","Info"
"1230","2023-03-09 22:10:43.628355114","192.168.1.101","192.168.1.100","TCP","54","21344  >  96 [FIN] Seq=1 Win=8192 Len=0"
"1231","2023-03-09 22:10:43.630545205","192.168.1.100","192.168.1.101","TCP","60","96  >  21344 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1232","2023-03-09 22:10:43.673078131","192.168.1.101","192.168.1.100","TCP","54","44791  >  97 [FIN] Seq=1 Win=8192 Len=0"
"1233","2023-03-09 22:10:43.675343088","192.168.1.100","192.168.1.101","TCP","60","97  >  44791 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1234","2023-03-09 22:10:43.708511771","192.168.1.101","192.168.1.100","TCP","54","53058  >  98 [FIN] Seq=1 Win=8192 Len=0"
"1235","2023-03-09 22:10:43.710174658","192.168.1.100","192.168.1.101","TCP","60","98  >  53058 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1236","2023-03-09 22:10:43.756688585","192.168.1.101","192.168.1.100","TCP","54","10378  >  99 [FIN] Seq=1 Win=8192 Len=0"
"1237","2023-03-09 22:10:43.757691146","192.168.1.100","192.168.1.101","TCP","60","99  >  10378 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1238","2023-03-09 22:10:43.797667048","192.168.1.101","192.168.1.100","TCP","54","60396  >  100 [FIN] Seq=1 Win=8192 Len=0"
"1239","2023-03-09 22:10:43.798606605","192.168.1.100","192.168.1.101","TCP","60","100  >  60396 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1240","2023-03-09 22:10:43.836797815","192.168.1.101","192.168.1.100","TCP","54","48843  >  101 [FIN] Seq=1 Win=8192 Len=0"
"1241","2023-03-09 22:10:43.837942368","192.168.1.100","192.168.1.101","TCP","60","101  >  48843 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1242","2023-03-09 22:10:45.206428891","192.168.1.101","192.168.1.100","TCP","54","34150  >  23 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1243","2023-03-09 22:10:46.651567501","192.168.1.101","192.168.1.1","DNS","107","Standard query 0x7803 A firefox.settings.services.mozilla.com.home.arpa"
"1244","2023-03-09 22:10:46.651994596","192.168.1.101","192.168.1.1","DNS","107","Standard query 0xb83c AAAA firefox.settings.services.mozilla.com.home.arpa"
"1245","2023-03-09 22:10:47.175370163","192.168.1.101","192.168.1.1","DNS","87","Standard query 0x2d8b A shavar.services.mozilla.com"
"1246","2023-03-09 22:10:47.175596198","192.168.1.101","192.168.1.1","DNS","87","Standard query 0x928e AAAA shavar.services.mozilla.com"
"1247","2023-03-09 22:10:47.237852838","192.168.1.101","192.168.1.100","TCP","54","30803  >  24 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1248","2023-03-09 22:10:47.239847351","192.168.1.100","192.168.1.101","TCP","60","24  >  30803 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1249","2023-03-09 22:10:47.276625244","192.168.1.101","192.168.1.100","TCP","54","7835  >  25 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1250","2023-03-09 22:10:48.000218537","PcsCompu_5d:f7:33","PcsCompu_b1:9d:67","ARP","60","Who has 192.168.1.101? Tell 192.168.1.100"
"1251","2023-03-09 22:10:48.000356145","PcsCompu_b1:9d:67","PcsCompu_5d:f7:33","ARP","42","192.168.1.101 is at 08:00:27:b1:9d:67"
"1252","2023-03-09 22:10:49.309678888","192.168.1.101","192.168.1.100","TCP","54","35104  >  26 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1253","2023-03-09 22:10:49.310607749","192.168.1.100","192.168.1.101","TCP","60","26  >  35104 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1254","2023-03-09 22:10:49.349659675","192.168.1.101","192.168.1.100","TCP","54","8706  >  27 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1255","2023-03-09 22:10:49.350709120","192.168.1.100","192.168.1.101","TCP","60","27  >  8706 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1256","2023-03-09 22:10:49.389442813","192.168.1.101","192.168.1.100","TCP","54","50184  >  28 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1257","2023-03-09 22:10:49.390595744","192.168.1.100","192.168.1.101","TCP","60","28  >  50184 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1258","2023-03-09 22:10:49.429203071","192.168.1.101","192.168.1.100","TCP","54","28005  >  29 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1259","2023-03-09 22:10:49.430298694","192.168.1.100","192.168.1.101","TCP","60","29  >  28005 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1260","2023-03-09 22:10:49.471139788","192.168.1.101","192.168.1.100","TCP","54","40257  >  30 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1261","2023-03-09 22:10:49.472365762","192.168.1.100","192.168.1.101","TCP","60","30  >  40257 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1262","2023-03-09 22:10:49.517741277","192.168.1.101","192.168.1.100","TCP","54","52387  >  31 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1263","2023-03-09 22:10:49.518627850","192.168.1.100","192.168.1.101","TCP","60","31  >  52387 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1264","2023-03-09 22:10:49.558581431","192.168.1.101","192.168.1.100","TCP","54","40659  >  32 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1265","2023-03-09 22:10:49.559578312","192.168.1.100","192.168.1.101","TCP","60","32  >  40659 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1266","2023-03-09 22:10:49.592619860","192.168.1.101","192.168.1.100","TCP","54","30280  >  33 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1267","2023-03-09 22:10:49.593952561","192.168.1.100","192.168.1.101","TCP","60","33  >  30280 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1268","2023-03-09 22:10:49.628792600","192.168.1.101","192.168.1.100","TCP","54","1463  >  34 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1269","2023-03-09 22:10:49.630496984","192.168.1.100","192.168.1.101","TCP","60","34  >  1463 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1270","2023-03-09 22:10:49.669728983","192.168.1.101","192.168.1.100","TCP","54","43253  >  35 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1271","2023-03-09 22:10:49.671217148","192.168.1.100","192.168.1.101","TCP","60","35  >  43253 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1272","2023-03-09 22:10:49.704431552","192.168.1.101","192.168.1.100","TCP","54","9577  >  36 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1273","2023-03-09 22:10:49.705848066","192.168.1.100","192.168.1.101","TCP","60","36  >  9577 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1274","2023-03-09 22:10:49.737409969","192.168.1.101","192.168.1.100","TCP","54","5173  >  37 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1275","2023-03-09 22:10:49.738497606","192.168.1.100","192.168.1.101","TCP","60","37  >  5173 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1276","2023-03-09 22:10:49.772872759","192.168.1.101","192.168.1.100","TCP","54","55641  >  38 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1277","2023-03-09 22:10:49.774127385","192.168.1.100","192.168.1.101","TCP","60","38  >  55641 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1278","2023-03-09 22:10:49.813454210","192.168.1.101","192.168.1.100","TCP","54","50069  >  39 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1279","2023-03-09 22:10:49.815227290","192.168.1.100","192.168.1.101","TCP","60","39  >  50069 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1280","2023-03-09 22:10:49.848469457","192.168.1.101","192.168.1.100","TCP","54","56124  >  40 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1281","2023-03-09 22:10:49.850550748","192.168.1.100","192.168.1.101","TCP","60","40  >  56124 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1282","2023-03-09 22:10:49.896673698","192.168.1.101","192.168.1.100","TCP","54","28404  >  41 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1283","2023-03-09 22:10:49.897709674","192.168.1.100","192.168.1.101","TCP","60","41  >  28404 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1284","2023-03-09 22:10:49.941926163","192.168.1.101","192.168.1.100","TCP","54","29424  >  42 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1285","2023-03-09 22:10:49.943163716","192.168.1.100","192.168.1.101","TCP","60","42  >  29424 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1286","2023-03-09 22:10:49.981451498","192.168.1.101","192.168.1.100","TCP","54","16733  >  43 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1287","2023-03-09 22:10:49.982340569","192.168.1.100","192.168.1.101","TCP","60","43  >  16733 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1288","2023-03-09 22:10:50.016075331","192.168.1.101","192.168.1.100","TCP","54","37174  >  44 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1289","2023-03-09 22:10:50.017318618","192.168.1.100","192.168.1.101","TCP","60","44  >  37174 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1290","2023-03-09 22:10:50.048977489","192.168.1.101","192.168.1.100","TCP","54","35525  >  45 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1291","2023-03-09 22:10:50.050322880","192.168.1.100","192.168.1.101","TCP","60","45  >  35525 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1292","2023-03-09 22:10:50.090337683","192.168.1.101","192.168.1.100","TCP","54","31235  >  46 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1293","2023-03-09 22:10:50.091941779","192.168.1.100","192.168.1.101","TCP","60","46  >  31235 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1294","2023-03-09 22:10:50.128610605","192.168.1.101","192.168.1.100","TCP","54","27757  >  47 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1295","2023-03-09 22:10:50.130762412","192.168.1.100","192.168.1.101","TCP","60","47  >  27757 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1296","2023-03-09 22:10:50.165861319","192.168.1.101","192.168.1.100","TCP","54","42563  >  48 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1297","2023-03-09 22:10:50.167418006","192.168.1.100","192.168.1.101","TCP","60","48  >  42563 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1298","2023-03-09 22:10:50.204596203","192.168.1.101","192.168.1.100","TCP","54","27934  >  49 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1299","2023-03-09 22:10:50.205622343","192.168.1.100","192.168.1.101","TCP","60","49  >  27934 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1300","2023-03-09 22:10:50.241487834","192.168.1.101","192.168.1.100","TCP","54","16096  >  50 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1301","2023-03-09 22:10:50.242207488","192.168.1.100","192.168.1.101","TCP","60","50  >  16096 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1302","2023-03-09 22:10:50.276795735","192.168.1.101","192.168.1.100","TCP","54","22651  >  51 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1303","2023-03-09 22:10:50.277762261","192.168.1.100","192.168.1.101","TCP","60","51  >  22651 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1304","2023-03-09 22:10:50.316521541","192.168.1.101","192.168.1.100","TCP","54","6208  >  52 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1305","2023-03-09 22:10:50.318589480","192.168.1.100","192.168.1.101","TCP","60","52  >  6208 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1306","2023-03-09 22:10:50.364755782","192.168.1.101","192.168.1.100","TCP","54","53080  >  53 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1307","2023-03-09 22:10:51.655477678","192.168.1.101","192.168.1.1","DNS","107","Standard query 0x7803 A firefox.settings.services.mozilla.com.home.arpa"
"1308","2023-03-09 22:10:51.655966084","192.168.1.101","192.168.1.1","DNS","107","Standard query 0xb83c AAAA firefox.settings.services.mozilla.com.home.arpa"
"1309","2023-03-09 22:10:52.181388091","192.168.1.101","192.168.1.1","DNS","87","Standard query 0x2d8b A shavar.services.mozilla.com"
"1310","2023-03-09 22:10:52.181524220","192.168.1.101","192.168.1.1","DNS","87","Standard query 0x928e AAAA shavar.services.mozilla.com"
"1311","2023-03-09 22:10:52.399751241","192.168.1.101","192.168.1.100","TCP","54","57800  >  54 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1312","2023-03-09 22:10:52.401079999","192.168.1.100","192.168.1.101","TCP","60","54  >  57800 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1313","2023-03-09 22:10:52.440587560","192.168.1.101","192.168.1.100","TCP","54","22462  >  55 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1314","2023-03-09 22:10:52.441663700","192.168.1.100","192.168.1.101","TCP","60","55  >  22462 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1315","2023-03-09 22:10:52.484782921","192.168.1.101","192.168.1.100","TCP","54","14439  >  56 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1316","2023-03-09 22:10:52.486667327","192.168.1.100","192.168.1.101","TCP","60","56  >  14439 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1317","2023-03-09 22:10:52.524822544","192.168.1.101","192.168.1.100","TCP","54","49246  >  57 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1318","2023-03-09 22:10:52.526387286","192.168.1.100","192.168.1.101","TCP","60","57  >  49246 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1319","2023-03-09 22:10:52.570973026","192.168.1.101","192.168.1.100","TCP","54","50989  >  58 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1320","2023-03-09 22:10:52.572171567","192.168.1.100","192.168.1.101","TCP","60","58  >  50989 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1321","2023-03-09 22:10:52.609383138","192.168.1.101","192.168.1.100","TCP","54","18249  >  59 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1322","2023-03-09 22:10:52.610445253","192.168.1.100","192.168.1.101","TCP","60","59  >  18249 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1323","2023-03-09 22:10:52.648533660","192.168.1.101","192.168.1.100","TCP","54","33393  >  60 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1324","2023-03-09 22:10:52.650215116","192.168.1.100","192.168.1.101","TCP","60","60  >  33393 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1325","2023-03-09 22:10:52.688818586","192.168.1.101","192.168.1.100","TCP","54","28148  >  61 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1326","2023-03-09 22:10:52.689892006","192.168.1.100","192.168.1.101","TCP","60","61  >  28148 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1327","2023-03-09 22:10:52.728436847","192.168.1.101","192.168.1.100","TCP","54","25378  >  62 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1328","2023-03-09 22:10:52.729460964","192.168.1.100","192.168.1.101","TCP","60","62  >  25378 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1329","2023-03-09 22:10:52.772404468","192.168.1.101","192.168.1.100","TCP","54","2752  >  63 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1330","2023-03-09 22:10:52.773628703","192.168.1.100","192.168.1.101","TCP","60","63  >  2752 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1331","2023-03-09 22:10:52.809715816","192.168.1.101","192.168.1.100","TCP","54","41549  >  64 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1332","2023-03-09 22:10:52.811464165","192.168.1.100","192.168.1.101","TCP","60","64  >  41549 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1333","2023-03-09 22:10:52.848924587","192.168.1.101","192.168.1.100","TCP","54","37895  >  65 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1334","2023-03-09 22:10:52.850170952","192.168.1.100","192.168.1.101","TCP","60","65  >  37895 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1335","2023-03-09 22:10:52.892361190","192.168.1.101","192.168.1.100","TCP","54","25861  >  66 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1336","2023-03-09 22:10:52.893724425","192.168.1.100","192.168.1.101","TCP","60","66  >  25861 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1337","2023-03-09 22:10:52.924824050","192.168.1.101","192.168.1.100","TCP","54","34044  >  67 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1338","2023-03-09 22:10:52.926516271","192.168.1.100","192.168.1.101","TCP","60","67  >  34044 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1339","2023-03-09 22:10:52.969112830","192.168.1.101","192.168.1.100","TCP","54","12605  >  68 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1340","2023-03-09 22:10:52.971355210","192.168.1.100","192.168.1.101","TCP","60","68  >  12605 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1341","2023-03-09 22:10:53.016962371","192.168.1.101","192.168.1.100","TCP","54","62028  >  69 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1342","2023-03-09 22:10:53.017959839","192.168.1.100","192.168.1.101","TCP","60","69  >  62028 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1343","2023-03-09 22:10:53.073469362","192.168.1.101","192.168.1.100","TCP","54","573  >  70 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1344","2023-03-09 22:10:53.074686446","192.168.1.100","192.168.1.101","TCP","60","70  >  573 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1345","2023-03-09 22:10:53.112598085","192.168.1.101","192.168.1.100","TCP","54","45517  >  71 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1346","2023-03-09 22:10:53.114036491","192.168.1.100","192.168.1.101","TCP","60","71  >  45517 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1347","2023-03-09 22:10:53.145387196","192.168.1.101","192.168.1.100","TCP","54","45139  >  72 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1348","2023-03-09 22:10:53.147263032","192.168.1.100","192.168.1.101","TCP","60","72  >  45139 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1349","2023-03-09 22:10:53.189430354","192.168.1.101","192.168.1.100","TCP","54","60108  >  73 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1350","2023-03-09 22:10:53.191661099","192.168.1.100","192.168.1.101","TCP","60","73  >  60108 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1351","2023-03-09 22:10:53.228894215","192.168.1.101","192.168.1.100","TCP","54","2188  >  74 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1352","2023-03-09 22:10:53.230519489","192.168.1.100","192.168.1.101","TCP","60","74  >  2188 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1353","2023-03-09 22:10:53.269040685","192.168.1.101","192.168.1.100","TCP","54","9945  >  75 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1354","2023-03-09 22:10:53.271217252","192.168.1.100","192.168.1.101","TCP","60","75  >  9945 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1355","2023-03-09 22:10:53.308386489","192.168.1.101","192.168.1.100","TCP","54","43662  >  76 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1356","2023-03-09 22:10:53.309342394","192.168.1.100","192.168.1.101","TCP","60","76  >  43662 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1357","2023-03-09 22:10:53.349435832","192.168.1.101","192.168.1.100","TCP","54","50833  >  77 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1358","2023-03-09 22:10:53.351673247","192.168.1.100","192.168.1.101","TCP","60","77  >  50833 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1359","2023-03-09 22:10:53.388806648","192.168.1.101","192.168.1.100","TCP","54","37249  >  78 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1360","2023-03-09 22:10:53.390363842","192.168.1.100","192.168.1.101","TCP","60","78  >  37249 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1361","2023-03-09 22:10:53.412842012","192.168.1.101","192.168.1.100","TCP","54","10166  >  79 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1362","2023-03-09 22:10:53.414915454","192.168.1.100","192.168.1.101","TCP","60","79  >  10166 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1363","2023-03-09 22:10:53.460709270","192.168.1.101","192.168.1.100","TCP","54","65332  >  80 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1364","2023-03-09 22:10:55.516593939","192.168.1.101","192.168.1.100","TCP","54","38001  >  81 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1365","2023-03-09 22:10:55.517704640","192.168.1.100","192.168.1.101","TCP","60","81  >  38001 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1366","2023-03-09 22:10:55.573416888","192.168.1.101","192.168.1.100","TCP","54","58299  >  82 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1367","2023-03-09 22:10:55.575424942","192.168.1.100","192.168.1.101","TCP","60","82  >  58299 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1368","2023-03-09 22:10:55.616751565","192.168.1.101","192.168.1.100","TCP","54","24785  >  83 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1369","2023-03-09 22:10:55.618258459","192.168.1.100","192.168.1.101","TCP","60","83  >  24785 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1370","2023-03-09 22:10:55.657172172","192.168.1.101","192.168.1.100","TCP","54","7230  >  84 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1371","2023-03-09 22:10:55.658890792","192.168.1.100","192.168.1.101","TCP","60","84  >  7230 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1372","2023-03-09 22:10:55.692750046","192.168.1.101","192.168.1.100","TCP","54","2168  >  85 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1373","2023-03-09 22:10:55.694356581","192.168.1.100","192.168.1.101","TCP","60","85  >  2168 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1374","2023-03-09 22:10:55.742981150","192.168.1.101","192.168.1.100","TCP","54","23792  >  86 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1375","2023-03-09 22:10:55.743935029","192.168.1.100","192.168.1.101","TCP","60","86  >  23792 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1376","2023-03-09 22:10:55.776861979","192.168.1.101","192.168.1.100","TCP","54","43581  >  87 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1377","2023-03-09 22:10:55.777947382","192.168.1.100","192.168.1.101","TCP","60","87  >  43581 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1378","2023-03-09 22:10:55.817576605","192.168.1.101","192.168.1.100","TCP","54","52010  >  88 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1379","2023-03-09 22:10:55.819518612","192.168.1.100","192.168.1.101","TCP","60","88  >  52010 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1380","2023-03-09 22:10:55.858231366","192.168.1.101","192.168.1.100","TCP","54","34700  >  89 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1381","2023-03-09 22:10:55.860144014","192.168.1.100","192.168.1.101","TCP","60","89  >  34700 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1382","2023-03-09 22:10:55.900982962","192.168.1.101","192.168.1.100","TCP","54","15189  >  90 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1383","2023-03-09 22:10:55.901989750","192.168.1.100","192.168.1.101","TCP","60","90  >  15189 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1384","2023-03-09 22:10:55.933607895","192.168.1.101","192.168.1.100","TCP","54","54303  >  91 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1385","2023-03-09 22:10:55.934743232","192.168.1.100","192.168.1.101","TCP","60","91  >  54303 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1386","2023-03-09 22:10:55.972293008","192.168.1.101","192.168.1.100","TCP","54","11620  >  92 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1387","2023-03-09 22:10:55.973759177","192.168.1.100","192.168.1.101","TCP","60","92  >  11620 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1388","2023-03-09 22:10:56.004992657","192.168.1.101","192.168.1.100","TCP","54","28360  >  93 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
"1389","2023-03-09 22:10:56.007018363","192.168.1.100","192.168.1.101","TCP","60","93  >  28360 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1390","2023-03-09 22:10:56.045027305","192.168.1.101","192.168.1.100","TCP","54","24844  >  94 [FIN, PSH, URG] Seq=1 Win=8192 Urg=0 Len=0"
